index, timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
0, 2025/02/27 07:16:48.082, 14 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:48.083, 17 %, 9 %, 19137 MiB
0, 2025/02/27 07:16:49.084, 14 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:49.085, 19 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:50.085, 14 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:50.086, 18 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:51.087, 13 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:51.088, 19 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:52.088, 14 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:52.089, 19 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:53.089, 13 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:53.090, 19 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:54.091, 14 %, 7 %, 18487 MiB
1, 2025/02/27 07:16:54.091, 18 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:55.093, 15 %, 8 %, 18487 MiB
1, 2025/02/27 07:16:55.093, 18 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:56.094, 15 %, 8 %, 18487 MiB
1, 2025/02/27 07:16:56.095, 18 %, 10 %, 19137 MiB
0, 2025/02/27 07:16:57.096, 15 %, 8 %, 18487 MiB
1, 2025/02/27 07:16:57.096, 18 %, 11 %, 19137 MiB
0, 2025/02/27 07:16:58.097, 16 %, 9 %, 18487 MiB
1, 2025/02/27 07:16:58.098, 19 %, 11 %, 19137 MiB
0, 2025/02/27 07:16:59.098, 16 %, 9 %, 18487 MiB
1, 2025/02/27 07:16:59.154, 19 %, 11 %, 19137 MiB
0, 2025/02/27 07:17:00.155, 16 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:00.156, 19 %, 12 %, 19137 MiB
0, 2025/02/27 07:17:01.157, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:01.157, 21 %, 12 %, 19137 MiB
0, 2025/02/27 07:17:02.158, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:02.159, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:03.159, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:03.161, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:04.161, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:04.162, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:05.163, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:05.164, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:06.164, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:06.165, 20 %, 12 %, 19137 MiB
0, 2025/02/27 07:17:07.166, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:07.166, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:08.167, 15 %, 10 %, 18487 MiB
1, 2025/02/27 07:17:08.168, 20 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:09.169, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:17:09.170, 21 %, 14 %, 19137 MiB
0, 2025/02/27 07:17:10.171, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:17:10.171, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:17:11.172, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:17:11.233, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:17:12.234, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:12.235, 21 %, 14 %, 19137 MiB
0, 2025/02/27 07:17:13.236, 18 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:13.237, 22 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:14.237, 18 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:14.239, 23 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:15.239, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:15.240, 23 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:16.241, 16 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:16.241, 23 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:17.242, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:17.243, 22 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:18.243, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:18.244, 22 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:19.245, 18 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:19.246, 22 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:20.247, 18 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:20.247, 24 %, 16 %, 19137 MiB
0, 2025/02/27 07:17:21.248, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:17:21.249, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:22.249, 17 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:22.250, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:23.251, 17 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:23.297, 25 %, 18 %, 19137 MiB
0, 2025/02/27 07:17:24.298, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:17:24.299, 26 %, 18 %, 19137 MiB
0, 2025/02/27 07:17:25.300, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:17:25.300, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:26.301, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:17:26.302, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:27.303, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:17:27.303, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:28.304, 21 %, 15 %, 18487 MiB
1, 2025/02/27 07:17:28.305, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:29.306, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:17:29.307, 25 %, 18 %, 19137 MiB
0, 2025/02/27 07:17:30.307, 13 %, 7 %, 18487 MiB
1, 2025/02/27 07:17:30.308, 19 %, 10 %, 19137 MiB
0, 2025/02/27 07:17:31.309, 13 %, 7 %, 18487 MiB
1, 2025/02/27 07:17:31.309, 18 %, 11 %, 19137 MiB
0, 2025/02/27 07:17:32.310, 15 %, 8 %, 18487 MiB
1, 2025/02/27 07:17:32.311, 19 %, 11 %, 19137 MiB
0, 2025/02/27 07:17:33.312, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:33.313, 19 %, 11 %, 19137 MiB
0, 2025/02/27 07:17:34.313, 16 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:34.314, 20 %, 12 %, 19137 MiB
0, 2025/02/27 07:17:35.315, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:35.402, 20 %, 12 %, 19137 MiB
0, 2025/02/27 07:17:36.403, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:17:36.404, 20 %, 12 %, 19137 MiB
0, 2025/02/27 07:17:37.405, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:17:37.405, 20 %, 13 %, 19137 MiB
0, 2025/02/27 07:17:38.406, 18 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:38.407, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:17:39.407, 18 %, 11 %, 18487 MiB
1, 2025/02/27 07:17:39.408, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:17:40.409, 19 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:40.410, 24 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:41.411, 19 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:41.412, 24 %, 16 %, 19137 MiB
0, 2025/02/27 07:17:42.412, 19 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:42.413, 23 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:43.414, 18 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:43.414, 23 %, 15 %, 19137 MiB
0, 2025/02/27 07:17:44.415, 17 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:44.416, 23 %, 16 %, 19137 MiB
0, 2025/02/27 07:17:45.417, 18 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:45.418, 23 %, 16 %, 19137 MiB
0, 2025/02/27 07:17:46.418, 18 %, 12 %, 18487 MiB
1, 2025/02/27 07:17:46.419, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:47.420, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:17:47.490, 26 %, 18 %, 19137 MiB
0, 2025/02/27 07:17:48.491, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:17:48.492, 26 %, 18 %, 19137 MiB
0, 2025/02/27 07:17:49.493, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:17:49.493, 28 %, 20 %, 19137 MiB
0, 2025/02/27 07:17:50.494, 19 %, 14 %, 18487 MiB
1, 2025/02/27 07:17:50.495, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:17:51.496, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:17:51.496, 28 %, 20 %, 19137 MiB
0, 2025/02/27 07:17:52.497, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:17:52.498, 29 %, 21 %, 19137 MiB
0, 2025/02/27 07:17:53.499, 22 %, 16 %, 18487 MiB
1, 2025/02/27 07:17:53.500, 30 %, 22 %, 19137 MiB
0, 2025/02/27 07:17:54.500, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:17:54.501, 27 %, 20 %, 19137 MiB
0, 2025/02/27 07:17:55.502, 22 %, 16 %, 18487 MiB
1, 2025/02/27 07:17:55.502, 28 %, 21 %, 19137 MiB
0, 2025/02/27 07:17:56.503, 21 %, 16 %, 18487 MiB
1, 2025/02/27 07:17:56.504, 31 %, 23 %, 19137 MiB
0, 2025/02/27 07:17:57.505, 23 %, 17 %, 18487 MiB
1, 2025/02/27 07:17:57.506, 31 %, 24 %, 19137 MiB
0, 2025/02/27 07:17:58.506, 25 %, 19 %, 18487 MiB
1, 2025/02/27 07:17:58.507, 29 %, 22 %, 19137 MiB
0, 2025/02/27 07:17:59.508, 25 %, 19 %, 18487 MiB
1, 2025/02/27 07:17:59.580, 32 %, 24 %, 19137 MiB
0, 2025/02/27 07:18:00.581, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:00.581, 30 %, 23 %, 19137 MiB
0, 2025/02/27 07:18:01.582, 23 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:01.583, 30 %, 23 %, 19137 MiB
0, 2025/02/27 07:18:02.584, 23 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:02.585, 30 %, 23 %, 19137 MiB
0, 2025/02/27 07:18:03.586, 23 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:03.586, 31 %, 24 %, 19137 MiB
0, 2025/02/27 07:18:04.587, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:04.588, 32 %, 25 %, 19137 MiB
0, 2025/02/27 07:18:05.588, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:05.589, 33 %, 26 %, 19137 MiB
0, 2025/02/27 07:18:06.590, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:06.591, 32 %, 26 %, 19137 MiB
0, 2025/02/27 07:18:07.592, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:07.592, 33 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:08.593, 25 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:08.594, 33 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:09.595, 25 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:09.595, 35 %, 28 %, 19137 MiB
0, 2025/02/27 07:18:10.596, 25 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:10.597, 36 %, 29 %, 19137 MiB
0, 2025/02/27 07:18:11.597, 28 %, 22 %, 18487 MiB
1, 2025/02/27 07:18:11.676, 36 %, 29 %, 19137 MiB
0, 2025/02/27 07:18:12.677, 27 %, 22 %, 18487 MiB
1, 2025/02/27 07:18:12.678, 37 %, 31 %, 19137 MiB
0, 2025/02/27 07:18:13.679, 28 %, 23 %, 18487 MiB
1, 2025/02/27 07:18:13.680, 37 %, 30 %, 19137 MiB
0, 2025/02/27 07:18:14.680, 27 %, 22 %, 18487 MiB
1, 2025/02/27 07:18:14.681, 36 %, 30 %, 19137 MiB
0, 2025/02/27 07:18:15.682, 29 %, 24 %, 18487 MiB
1, 2025/02/27 07:18:15.683, 37 %, 31 %, 19137 MiB
0, 2025/02/27 07:18:16.683, 27 %, 22 %, 18487 MiB
1, 2025/02/27 07:18:16.684, 37 %, 30 %, 19137 MiB
0, 2025/02/27 07:18:17.685, 27 %, 22 %, 18487 MiB
1, 2025/02/27 07:18:17.685, 37 %, 31 %, 19137 MiB
0, 2025/02/27 07:18:18.686, 29 %, 23 %, 18487 MiB
1, 2025/02/27 07:18:18.687, 28 %, 22 %, 19137 MiB
0, 2025/02/27 07:18:19.688, 13 %, 8 %, 18487 MiB
1, 2025/02/27 07:18:19.689, 19 %, 12 %, 19137 MiB
0, 2025/02/27 07:18:20.690, 13 %, 8 %, 18487 MiB
1, 2025/02/27 07:18:20.691, 19 %, 12 %, 19137 MiB
0, 2025/02/27 07:18:21.691, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:18:21.692, 20 %, 12 %, 19137 MiB
0, 2025/02/27 07:18:22.693, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:18:22.693, 22 %, 13 %, 19137 MiB
0, 2025/02/27 07:18:23.694, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:18:23.773, 22 %, 13 %, 19137 MiB
0, 2025/02/27 07:18:24.774, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:18:24.774, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:18:25.775, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:18:25.776, 23 %, 14 %, 19137 MiB
0, 2025/02/27 07:18:26.777, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:18:26.778, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:18:27.779, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:18:27.779, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:18:28.780, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:18:28.780, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:18:29.781, 18 %, 11 %, 18487 MiB
1, 2025/02/27 07:18:29.782, 22 %, 15 %, 19137 MiB
0, 2025/02/27 07:18:30.783, 19 %, 12 %, 18487 MiB
1, 2025/02/27 07:18:30.784, 23 %, 15 %, 19137 MiB
0, 2025/02/27 07:18:31.784, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:18:31.785, 25 %, 17 %, 19137 MiB
0, 2025/02/27 07:18:32.786, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:18:32.787, 25 %, 17 %, 19137 MiB
0, 2025/02/27 07:18:33.787, 20 %, 13 %, 18487 MiB
1, 2025/02/27 07:18:33.788, 25 %, 17 %, 19137 MiB
0, 2025/02/27 07:18:34.789, 20 %, 13 %, 18487 MiB
1, 2025/02/27 07:18:34.789, 26 %, 18 %, 19137 MiB
0, 2025/02/27 07:18:35.790, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:18:35.872, 27 %, 19 %, 19137 MiB
0, 2025/02/27 07:18:36.872, 19 %, 14 %, 18487 MiB
1, 2025/02/27 07:18:36.873, 26 %, 19 %, 19137 MiB
0, 2025/02/27 07:18:37.874, 19 %, 14 %, 18487 MiB
1, 2025/02/27 07:18:37.875, 27 %, 19 %, 19137 MiB
0, 2025/02/27 07:18:38.876, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:18:38.876, 29 %, 21 %, 19137 MiB
0, 2025/02/27 07:18:39.877, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:18:39.878, 29 %, 21 %, 19137 MiB
0, 2025/02/27 07:18:40.879, 21 %, 15 %, 18487 MiB
1, 2025/02/27 07:18:40.879, 29 %, 22 %, 19137 MiB
0, 2025/02/27 07:18:41.880, 21 %, 15 %, 18487 MiB
1, 2025/02/27 07:18:41.881, 30 %, 22 %, 19137 MiB
0, 2025/02/27 07:18:42.882, 17 %, 13 %, 18487 MiB
1, 2025/02/27 07:18:42.883, 27 %, 20 %, 19137 MiB
0, 2025/02/27 07:18:43.884, 23 %, 17 %, 18487 MiB
1, 2025/02/27 07:18:43.884, 29 %, 22 %, 19137 MiB
0, 2025/02/27 07:18:44.885, 23 %, 17 %, 18487 MiB
1, 2025/02/27 07:18:44.886, 31 %, 23 %, 19137 MiB
0, 2025/02/27 07:18:45.886, 25 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:45.887, 30 %, 23 %, 19137 MiB
0, 2025/02/27 07:18:46.888, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:46.889, 31 %, 24 %, 19137 MiB
0, 2025/02/27 07:18:47.890, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:47.966, 30 %, 23 %, 19137 MiB
0, 2025/02/27 07:18:48.967, 25 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:48.968, 31 %, 24 %, 19137 MiB
0, 2025/02/27 07:18:49.968, 26 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:49.970, 32 %, 25 %, 19137 MiB
0, 2025/02/27 07:18:50.970, 23 %, 18 %, 18487 MiB
1, 2025/02/27 07:18:50.971, 30 %, 24 %, 19137 MiB
0, 2025/02/27 07:18:51.972, 25 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:51.973, 31 %, 24 %, 19137 MiB
0, 2025/02/27 07:18:52.973, 25 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:52.974, 34 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:53.975, 26 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:53.975, 34 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:54.977, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:18:54.977, 32 %, 25 %, 19137 MiB
0, 2025/02/27 07:18:55.978, 26 %, 21 %, 18487 MiB
1, 2025/02/27 07:18:55.979, 34 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:56.980, 27 %, 21 %, 18487 MiB
1, 2025/02/27 07:18:56.980, 35 %, 28 %, 19137 MiB
0, 2025/02/27 07:18:57.981, 25 %, 20 %, 18487 MiB
1, 2025/02/27 07:18:57.982, 34 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:58.983, 27 %, 21 %, 18487 MiB
1, 2025/02/27 07:18:58.983, 33 %, 27 %, 19137 MiB
0, 2025/02/27 07:18:59.984, 27 %, 22 %, 18487 MiB
1, 2025/02/27 07:19:00.065, 33 %, 27 %, 19137 MiB
0, 2025/02/27 07:19:01.067, 26 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:01.068, 36 %, 29 %, 19137 MiB
0, 2025/02/27 07:19:02.069, 25 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:02.070, 32 %, 26 %, 19137 MiB
0, 2025/02/27 07:19:03.070, 30 %, 25 %, 18487 MiB
1, 2025/02/27 07:19:03.071, 35 %, 28 %, 19137 MiB
0, 2025/02/27 07:19:04.072, 30 %, 25 %, 18487 MiB
1, 2025/02/27 07:19:04.072, 35 %, 29 %, 19137 MiB
0, 2025/02/27 07:19:05.074, 29 %, 24 %, 18487 MiB
1, 2025/02/27 07:19:05.074, 35 %, 29 %, 19137 MiB
0, 2025/02/27 07:19:06.075, 31 %, 26 %, 18487 MiB
1, 2025/02/27 07:19:06.076, 36 %, 30 %, 19137 MiB
0, 2025/02/27 07:19:07.077, 31 %, 26 %, 18487 MiB
1, 2025/02/27 07:19:07.077, 36 %, 30 %, 19137 MiB
0, 2025/02/27 07:19:08.078, 31 %, 26 %, 18487 MiB
1, 2025/02/27 07:19:08.079, 37 %, 30 %, 19137 MiB
0, 2025/02/27 07:19:09.080, 16 %, 10 %, 18487 MiB
1, 2025/02/27 07:19:09.080, 19 %, 12 %, 19137 MiB
0, 2025/02/27 07:19:10.081, 14 %, 9 %, 18487 MiB
1, 2025/02/27 07:19:10.082, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:19:11.083, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:19:11.084, 22 %, 13 %, 19137 MiB
0, 2025/02/27 07:19:12.085, 18 %, 11 %, 18487 MiB
1, 2025/02/27 07:19:12.157, 23 %, 14 %, 19137 MiB
0, 2025/02/27 07:19:13.158, 17 %, 10 %, 18487 MiB
1, 2025/02/27 07:19:13.159, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:19:14.159, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:19:14.160, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:19:15.161, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:19:15.162, 22 %, 14 %, 19137 MiB
0, 2025/02/27 07:19:16.163, 17 %, 11 %, 18487 MiB
1, 2025/02/27 07:19:16.164, 24 %, 16 %, 19137 MiB
0, 2025/02/27 07:19:17.164, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:19:17.165, 25 %, 16 %, 19137 MiB
0, 2025/02/27 07:19:18.166, 20 %, 13 %, 18487 MiB
1, 2025/02/27 07:19:18.167, 25 %, 17 %, 19137 MiB
0, 2025/02/27 07:19:19.167, 20 %, 13 %, 18487 MiB
1, 2025/02/27 07:19:19.168, 25 %, 17 %, 19137 MiB
0, 2025/02/27 07:19:20.169, 19 %, 13 %, 18487 MiB
1, 2025/02/27 07:19:20.170, 24 %, 16 %, 19137 MiB
0, 2025/02/27 07:19:21.171, 18 %, 13 %, 18487 MiB
1, 2025/02/27 07:19:21.172, 24 %, 17 %, 19137 MiB
0, 2025/02/27 07:19:22.172, 20 %, 14 %, 18487 MiB
1, 2025/02/27 07:19:22.173, 27 %, 19 %, 19137 MiB
0, 2025/02/27 07:19:23.174, 22 %, 15 %, 18487 MiB
1, 2025/02/27 07:19:23.175, 27 %, 19 %, 19137 MiB
0, 2025/02/27 07:19:24.175, 19 %, 14 %, 18487 MiB
1, 2025/02/27 07:19:24.176, 25 %, 18 %, 19137 MiB
0, 2025/02/27 07:19:25.177, 20 %, 15 %, 18487 MiB
1, 2025/02/27 07:19:25.178, 29 %, 21 %, 19137 MiB
0, 2025/02/27 07:19:26.178, 23 %, 17 %, 18487 MiB
1, 2025/02/27 07:19:26.180, 30 %, 22 %, 19137 MiB
0, 2025/02/27 07:19:27.180, 21 %, 16 %, 18487 MiB
1, 2025/02/27 07:19:27.181, 27 %, 20 %, 19137 MiB
0, 2025/02/27 07:19:28.182, 21 %, 15 %, 18487 MiB
1, 2025/02/27 07:19:28.182, 28 %, 21 %, 19137 MiB
0, 2025/02/27 07:19:29.183, 23 %, 17 %, 18487 MiB
1, 2025/02/27 07:19:29.184, 31 %, 23 %, 19137 MiB
0, 2025/02/27 07:19:30.185, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:19:30.185, 29 %, 22 %, 19137 MiB
0, 2025/02/27 07:19:31.186, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:19:31.187, 29 %, 22 %, 19137 MiB
0, 2025/02/27 07:19:32.188, 22 %, 16 %, 18487 MiB
1, 2025/02/27 07:19:32.189, 29 %, 22 %, 19137 MiB
0, 2025/02/27 07:19:33.190, 24 %, 18 %, 18487 MiB
1, 2025/02/27 07:19:33.190, 32 %, 25 %, 19137 MiB
0, 2025/02/27 07:19:34.191, 25 %, 19 %, 18487 MiB
1, 2025/02/27 07:19:34.192, 31 %, 24 %, 19137 MiB
0, 2025/02/27 07:19:35.192, 23 %, 17 %, 18487 MiB
1, 2025/02/27 07:19:35.259, 32 %, 25 %, 19137 MiB
0, 2025/02/27 07:19:36.260, 23 %, 18 %, 18487 MiB
1, 2025/02/27 07:19:36.260, 33 %, 26 %, 19137 MiB
0, 2025/02/27 07:19:37.261, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:19:37.262, 34 %, 26 %, 19137 MiB
0, 2025/02/27 07:19:38.263, 27 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:38.263, 32 %, 25 %, 19137 MiB
0, 2025/02/27 07:19:39.264, 26 %, 20 %, 18487 MiB
1, 2025/02/27 07:19:39.265, 31 %, 25 %, 19137 MiB
0, 2025/02/27 07:19:40.266, 24 %, 19 %, 18487 MiB
1, 2025/02/27 07:19:40.267, 35 %, 28 %, 19137 MiB
0, 2025/02/27 07:19:41.267, 27 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:41.268, 35 %, 28 %, 19137 MiB
0, 2025/02/27 07:19:42.269, 28 %, 22 %, 18487 MiB
1, 2025/02/27 07:19:42.270, 32 %, 26 %, 19137 MiB
0, 2025/02/27 07:19:43.270, 25 %, 20 %, 18487 MiB
1, 2025/02/27 07:19:43.271, 36 %, 29 %, 19137 MiB
0, 2025/02/27 07:19:44.272, 26 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:44.273, 37 %, 30 %, 19137 MiB
0, 2025/02/27 07:19:45.273, 29 %, 24 %, 18487 MiB
1, 2025/02/27 07:19:45.274, 35 %, 28 %, 19137 MiB
0, 2025/02/27 07:19:46.275, 29 %, 23 %, 18487 MiB
1, 2025/02/27 07:19:46.276, 34 %, 27 %, 19137 MiB
0, 2025/02/27 07:19:47.276, 26 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:47.348, 35 %, 29 %, 19137 MiB
0, 2025/02/27 07:19:48.348, 27 %, 21 %, 18487 MiB
1, 2025/02/27 07:19:48.349, 38 %, 31 %, 19137 MiB
0, 2025/02/27 07:19:49.350, 28 %, 22 %, 18487 MiB
1, 2025/02/27 07:19:49.351, 38 %, 31 %, 19137 MiB
0, 2025/02/27 07:19:50.352, 30 %, 25 %, 18487 MiB
1, 2025/02/27 07:19:50.352, 39 %, 32 %, 19137 MiB
0, 2025/02/27 07:19:51.353, 29 %, 24 %, 18487 MiB
1, 2025/02/27 07:19:51.354, 38 %, 32 %, 19137 MiB
0, 2025/02/27 07:19:52.354, 28 %, 23 %, 18487 MiB
1, 2025/02/27 07:19:52.355, 36 %, 30 %, 19137 MiB
0, 2025/02/27 07:19:53.356, 30 %, 25 %, 18487 MiB
1, 2025/02/27 07:19:53.356, 37 %, 31 %, 19137 MiB
0, 2025/02/27 07:19:54.358, 28 %, 23 %, 18487 MiB
1, 2025/02/27 07:19:54.358, 36 %, 30 %, 19137 MiB
0, 2025/02/27 07:19:55.359, 31 %, 26 %, 18487 MiB
1, 2025/02/27 07:19:55.360, 38 %, 32 %, 19137 MiB
0, 2025/02/27 07:19:56.361, 31 %, 26 %, 18487 MiB
1, 2025/02/27 07:19:56.362, 37 %, 31 %, 19137 MiB
0, 2025/02/27 07:19:57.362, 14 %, 8 %, 18487 MiB
1, 2025/02/27 07:19:57.363, 44 %, 28 %, 19137 MiB
0, 2025/02/27 07:19:58.364, 14 %, 8 %, 18487 MiB
1, 2025/02/27 07:19:58.364, 18 %, 11 %, 19137 MiB
0, 2025/02/27 07:19:59.365, 16 %, 9 %, 18487 MiB
1, 2025/02/27 07:19:59.445, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:20:00.446, 17 %, 10 %, 18487 MiB
1, 2025/02/27 07:20:00.447, 21 %, 13 %, 19137 MiB
0, 2025/02/27 07:20:01.448, 15 %, 9 %, 18487 MiB
1, 2025/02/27 07:20:01.449, 22 %, 13 %, 19137 MiB
0, 2025/02/27 07:20:02.450, 16 %, 9 %, 18487 MiB
