timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/02/25 15:31:25.140, 46 %, 47 %, 21963 MiB
2025/02/25 15:31:26.141, 45 %, 45 %, 23011 MiB
2025/02/25 15:31:26.142, 47 %, 48 %, 21963 MiB
2025/02/25 15:31:27.142, 41 %, 41 %, 23011 MiB
2025/02/25 15:31:27.143, 39 %, 39 %, 21963 MiB
2025/02/25 15:31:28.143, 41 %, 41 %, 23011 MiB
2025/02/25 15:31:28.144, 42 %, 42 %, 21963 MiB
2025/02/25 15:31:29.145, 43 %, 43 %, 23011 MiB
2025/02/25 15:31:29.145, 44 %, 45 %, 21963 MiB
2025/02/25 15:31:30.146, 45 %, 45 %, 23011 MiB
2025/02/25 15:31:30.147, 48 %, 49 %, 21963 MiB
2025/02/25 15:31:31.147, 42 %, 42 %, 23011 MiB
2025/02/25 15:31:31.148, 44 %, 45 %, 21963 MiB
2025/02/25 15:31:32.148, 43 %, 43 %, 23011 MiB
2025/02/25 15:31:32.149, 44 %, 44 %, 21963 MiB
2025/02/25 15:31:33.155, 42 %, 43 %, 23011 MiB
2025/02/25 15:31:33.155, 47 %, 47 %, 21963 MiB
2025/02/25 15:31:34.156, 47 %, 47 %, 23011 MiB
2025/02/25 15:31:34.157, 44 %, 45 %, 21963 MiB
2025/02/25 15:31:35.157, 44 %, 44 %, 23011 MiB
2025/02/25 15:31:35.158, 41 %, 41 %, 21963 MiB
2025/02/25 15:31:36.158, 47 %, 47 %, 23011 MiB
2025/02/25 15:31:36.159, 44 %, 44 %, 21963 MiB
2025/02/25 15:31:37.159, 43 %, 43 %, 23011 MiB
2025/02/25 15:31:37.160, 43 %, 44 %, 21963 MiB
2025/02/25 15:31:38.161, 48 %, 49 %, 23011 MiB
2025/02/25 15:31:38.161, 48 %, 49 %, 21963 MiB
2025/02/25 15:31:39.162, 47 %, 48 %, 23011 MiB
2025/02/25 15:31:39.163, 47 %, 48 %, 21963 MiB
2025/02/25 15:31:40.163, 46 %, 46 %, 23011 MiB
2025/02/25 15:31:40.164, 44 %, 45 %, 21963 MiB
2025/02/25 15:31:41.164, 44 %, 45 %, 23011 MiB
2025/02/25 15:31:41.165, 45 %, 46 %, 21963 MiB
2025/02/25 15:31:42.166, 46 %, 46 %, 23011 MiB
2025/02/25 15:31:42.167, 46 %, 47 %, 21963 MiB
2025/02/25 15:31:43.168, 48 %, 48 %, 23011 MiB
2025/02/25 15:31:43.169, 49 %, 50 %, 21963 MiB
2025/02/25 15:31:44.170, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:44.171, 45 %, 46 %, 21963 MiB
2025/02/25 15:31:45.171, 48 %, 48 %, 23011 MiB
2025/02/25 15:31:45.172, 44 %, 45 %, 21963 MiB
2025/02/25 15:31:46.173, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:46.173, 46 %, 47 %, 21963 MiB
2025/02/25 15:31:47.174, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:47.175, 48 %, 49 %, 21963 MiB
2025/02/25 15:31:48.175, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:48.176, 46 %, 47 %, 21963 MiB
2025/02/25 15:31:49.177, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:49.177, 47 %, 48 %, 21963 MiB
2025/02/25 15:31:50.178, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:50.178, 45 %, 46 %, 21963 MiB
2025/02/25 15:31:51.179, 45 %, 46 %, 23011 MiB
2025/02/25 15:31:51.180, 46 %, 47 %, 21963 MiB
2025/02/25 15:31:52.181, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:52.181, 47 %, 48 %, 21963 MiB
2025/02/25 15:31:53.182, 47 %, 48 %, 23011 MiB
2025/02/25 15:31:53.183, 47 %, 49 %, 21963 MiB
2025/02/25 15:31:54.184, 47 %, 48 %, 23011 MiB
2025/02/25 15:31:54.185, 48 %, 49 %, 21963 MiB
2025/02/25 15:31:55.186, 46 %, 47 %, 23011 MiB
2025/02/25 15:31:55.187, 43 %, 44 %, 21963 MiB
2025/02/25 15:31:56.187, 48 %, 49 %, 23011 MiB
2025/02/25 15:31:56.188, 48 %, 49 %, 21963 MiB
2025/02/25 15:31:57.189, 46 %, 46 %, 23011 MiB
2025/02/25 15:31:57.189, 48 %, 49 %, 21963 MiB
2025/02/25 15:31:58.190, 67 %, 47 %, 23011 MiB
2025/02/25 15:31:58.190, 1 %, 0 %, 21963 MiB
2025/02/25 15:31:59.191, 36 %, 36 %, 23011 MiB
2025/02/25 15:31:59.192, 39 %, 40 %, 21963 MiB
2025/02/25 15:32:00.192, 44 %, 44 %, 23011 MiB
2025/02/25 15:32:00.193, 39 %, 40 %, 21963 MiB
2025/02/25 15:32:01.194, 46 %, 46 %, 23011 MiB
2025/02/25 15:32:01.194, 45 %, 45 %, 21963 MiB
2025/02/25 15:32:02.195, 48 %, 48 %, 23011 MiB
2025/02/25 15:32:02.196, 48 %, 48 %, 21963 MiB
2025/02/25 15:32:03.196, 48 %, 49 %, 23011 MiB
2025/02/25 15:32:03.197, 44 %, 44 %, 21963 MiB
2025/02/25 15:32:04.198, 43 %, 43 %, 23011 MiB
2025/02/25 15:32:04.198, 43 %, 44 %, 21963 MiB
2025/02/25 15:32:05.199, 42 %, 42 %, 23011 MiB
2025/02/25 15:32:05.209, 44 %, 45 %, 21963 MiB
2025/02/25 15:32:06.210, 44 %, 44 %, 23011 MiB
2025/02/25 15:32:06.210, 44 %, 45 %, 21963 MiB
2025/02/25 15:32:07.211, 45 %, 45 %, 23011 MiB
2025/02/25 15:32:07.211, 45 %, 46 %, 21963 MiB
2025/02/25 15:32:08.212, 48 %, 49 %, 23011 MiB
2025/02/25 15:32:08.213, 46 %, 47 %, 21963 MiB
2025/02/25 15:32:09.213, 45 %, 46 %, 23011 MiB
2025/02/25 15:32:09.214, 45 %, 47 %, 21963 MiB
2025/02/25 15:32:10.214, 40 %, 41 %, 23011 MiB
2025/02/25 15:32:10.215, 41 %, 42 %, 21963 MiB
2025/02/25 15:32:11.216, 46 %, 47 %, 23011 MiB
2025/02/25 15:32:11.217, 47 %, 48 %, 21963 MiB
2025/02/25 15:32:12.218, 45 %, 46 %, 23011 MiB
2025/02/25 15:32:12.219, 47 %, 48 %, 21963 MiB
2025/02/25 15:32:13.220, 47 %, 48 %, 23011 MiB
2025/02/25 15:32:13.221, 47 %, 49 %, 21963 MiB
2025/02/25 15:32:14.221, 46 %, 47 %, 23011 MiB
2025/02/25 15:32:14.222, 47 %, 48 %, 21963 MiB
2025/02/25 15:32:15.222, 45 %, 46 %, 23011 MiB
2025/02/25 15:32:15.223, 47 %, 48 %, 21963 MiB
2025/02/25 15:32:16.224, 48 %, 48 %, 23011 MiB
2025/02/25 15:32:16.224, 49 %, 50 %, 21963 MiB
2025/02/25 15:32:17.225, 48 %, 49 %, 23011 MiB
2025/02/25 15:32:17.226, 49 %, 51 %, 21963 MiB
2025/02/25 15:32:18.226, 44 %, 45 %, 23011 MiB
2025/02/25 15:32:18.227, 46 %, 47 %, 21963 MiB
2025/02/25 15:32:19.228, 46 %, 47 %, 23011 MiB
2025/02/25 15:32:19.228, 45 %, 47 %, 21963 MiB
2025/02/25 15:32:20.229, 45 %, 46 %, 23011 MiB
2025/02/25 15:32:20.230, 47 %, 48 %, 21963 MiB
2025/02/25 15:32:21.230, 50 %, 52 %, 23011 MiB
2025/02/25 15:32:21.231, 51 %, 52 %, 21963 MiB
2025/02/25 15:32:22.232, 51 %, 52 %, 23011 MiB
2025/02/25 15:32:22.232, 51 %, 52 %, 21963 MiB
2025/02/25 15:32:23.233, 49 %, 50 %, 23011 MiB
2025/02/25 15:32:23.234, 52 %, 53 %, 21963 MiB
2025/02/25 15:32:24.235, 45 %, 46 %, 23011 MiB
2025/02/25 15:32:24.236, 48 %, 50 %, 21963 MiB
2025/02/25 15:32:25.237, 47 %, 48 %, 23011 MiB
2025/02/25 15:32:25.238, 44 %, 46 %, 21963 MiB
2025/02/25 15:32:26.238, 47 %, 49 %, 23011 MiB
2025/02/25 15:32:26.239, 50 %, 52 %, 21963 MiB
2025/02/25 15:32:27.240, 51 %, 52 %, 23011 MiB
2025/02/25 15:32:27.240, 48 %, 49 %, 21963 MiB
2025/02/25 15:32:28.241, 50 %, 52 %, 23011 MiB
2025/02/25 15:32:28.242, 46 %, 48 %, 21963 MiB
2025/02/25 15:32:29.242, 46 %, 47 %, 23011 MiB
2025/02/25 15:32:29.243, 50 %, 52 %, 21963 MiB
2025/02/25 15:32:30.244, 43 %, 45 %, 23011 MiB
2025/02/25 15:32:30.244, 44 %, 46 %, 21963 MiB
2025/02/25 15:32:31.245, 50 %, 52 %, 23011 MiB
2025/02/25 15:32:31.246, 47 %, 49 %, 21963 MiB
2025/02/25 15:32:32.246, 44 %, 45 %, 23011 MiB
2025/02/25 15:32:32.247, 46 %, 48 %, 21963 MiB
2025/02/25 15:32:33.247, 48 %, 50 %, 23011 MiB
2025/02/25 15:32:33.248, 50 %, 52 %, 21963 MiB
2025/02/25 15:32:34.249, 47 %, 49 %, 23011 MiB
2025/02/25 15:32:34.250, 49 %, 51 %, 21963 MiB
2025/02/25 15:32:35.251, 45 %, 46 %, 23011 MiB
2025/02/25 15:32:35.252, 42 %, 44 %, 21963 MiB
2025/02/25 15:32:36.253, 49 %, 50 %, 23011 MiB
2025/02/25 15:32:36.253, 46 %, 48 %, 21963 MiB
2025/02/25 15:32:37.254, 48 %, 50 %, 23011 MiB
2025/02/25 15:32:37.255, 49 %, 51 %, 21963 MiB
2025/02/25 15:32:38.255, 46 %, 47 %, 23011 MiB
2025/02/25 15:32:38.256, 46 %, 48 %, 21963 MiB
2025/02/25 15:32:39.257, 48 %, 49 %, 23011 MiB
2025/02/25 15:32:39.257, 48 %, 50 %, 21963 MiB
2025/02/25 15:32:40.258, 47 %, 49 %, 23011 MiB
2025/02/25 15:32:40.259, 47 %, 49 %, 21963 MiB
2025/02/25 15:32:41.259, 47 %, 48 %, 23011 MiB
2025/02/25 15:32:41.260, 47 %, 49 %, 21963 MiB
2025/02/25 15:32:42.261, 47 %, 49 %, 23011 MiB
2025/02/25 15:32:42.261, 47 %, 49 %, 21963 MiB
2025/02/25 15:32:43.262, 81 %, 38 %, 23011 MiB
2025/02/25 15:32:43.263, 26 %, 25 %, 21963 MiB
2025/02/25 15:32:44.263, 26 %, 26 %, 23011 MiB
2025/02/25 15:32:44.264, 24 %, 23 %, 21963 MiB
2025/02/25 15:32:45.265, 26 %, 25 %, 23011 MiB
2025/02/25 15:32:45.266, 27 %, 26 %, 21963 MiB
2025/02/25 15:32:46.267, 24 %, 23 %, 23011 MiB
2025/02/25 15:32:46.268, 28 %, 27 %, 21963 MiB
2025/02/25 15:32:47.269, 35 %, 34 %, 23011 MiB
2025/02/25 15:32:47.270, 36 %, 35 %, 21963 MiB
2025/02/25 15:32:48.270, 38 %, 36 %, 23011 MiB
2025/02/25 15:32:48.271, 40 %, 39 %, 21963 MiB
2025/02/25 15:32:49.272, 36 %, 35 %, 23011 MiB
2025/02/25 15:32:49.272, 38 %, 38 %, 21963 MiB
2025/02/25 15:32:50.273, 37 %, 36 %, 23011 MiB
2025/02/25 15:32:50.274, 37 %, 36 %, 21963 MiB
2025/02/25 15:32:51.274, 37 %, 36 %, 23011 MiB
2025/02/25 15:32:51.275, 38 %, 38 %, 21963 MiB
2025/02/25 15:32:52.276, 43 %, 43 %, 23011 MiB
2025/02/25 15:32:52.276, 45 %, 45 %, 21963 MiB
2025/02/25 15:32:53.277, 38 %, 37 %, 23011 MiB
2025/02/25 15:32:53.278, 39 %, 40 %, 21963 MiB
2025/02/25 15:32:54.278, 46 %, 46 %, 23011 MiB
2025/02/25 15:32:54.279, 46 %, 47 %, 21963 MiB
2025/02/25 15:32:55.279, 39 %, 39 %, 23011 MiB
2025/02/25 15:32:55.280, 39 %, 39 %, 21963 MiB
2025/02/25 15:32:56.281, 43 %, 43 %, 23011 MiB
2025/02/25 15:32:56.282, 43 %, 44 %, 21963 MiB
2025/02/25 15:32:57.283, 44 %, 44 %, 23011 MiB
2025/02/25 15:32:57.284, 41 %, 41 %, 21963 MiB
2025/02/25 15:32:58.285, 41 %, 41 %, 23011 MiB
2025/02/25 15:32:58.286, 42 %, 42 %, 21963 MiB
2025/02/25 15:32:59.287, 41 %, 41 %, 23011 MiB
2025/02/25 15:32:59.288, 41 %, 42 %, 21963 MiB
2025/02/25 15:33:00.288, 41 %, 41 %, 23011 MiB
2025/02/25 15:33:00.289, 39 %, 39 %, 21963 MiB
2025/02/25 15:33:01.290, 41 %, 41 %, 23011 MiB
2025/02/25 15:33:01.290, 41 %, 41 %, 21963 MiB
2025/02/25 15:33:02.291, 44 %, 44 %, 23011 MiB
2025/02/25 15:33:02.291, 47 %, 48 %, 21963 MiB
2025/02/25 15:33:03.292, 47 %, 48 %, 23011 MiB
2025/02/25 15:33:03.293, 45 %, 46 %, 21963 MiB
2025/02/25 15:33:04.293, 47 %, 47 %, 23011 MiB
2025/02/25 15:33:04.294, 46 %, 47 %, 21963 MiB
2025/02/25 15:33:05.295, 44 %, 44 %, 23011 MiB
2025/02/25 15:33:05.295, 44 %, 45 %, 21963 MiB
2025/02/25 15:33:06.296, 44 %, 45 %, 23011 MiB
2025/02/25 15:33:06.297, 45 %, 46 %, 21963 MiB
2025/02/25 15:33:07.298, 45 %, 45 %, 23011 MiB
2025/02/25 15:33:07.299, 45 %, 46 %, 21963 MiB
2025/02/25 15:33:08.300, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:08.301, 46 %, 47 %, 21963 MiB
2025/02/25 15:33:09.301, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:09.302, 46 %, 47 %, 21963 MiB
2025/02/25 15:33:10.303, 43 %, 44 %, 23011 MiB
2025/02/25 15:33:10.304, 46 %, 47 %, 21963 MiB
2025/02/25 15:33:11.304, 46 %, 47 %, 23011 MiB
2025/02/25 15:33:11.305, 47 %, 48 %, 21963 MiB
2025/02/25 15:33:12.305, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:12.306, 46 %, 47 %, 21963 MiB
2025/02/25 15:33:13.307, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:13.307, 44 %, 46 %, 21963 MiB
2025/02/25 15:33:14.308, 44 %, 44 %, 23011 MiB
2025/02/25 15:33:14.309, 45 %, 46 %, 21963 MiB
2025/02/25 15:33:15.309, 42 %, 43 %, 23011 MiB
2025/02/25 15:33:15.310, 43 %, 45 %, 21963 MiB
2025/02/25 15:33:16.311, 48 %, 50 %, 23011 MiB
2025/02/25 15:33:16.311, 48 %, 49 %, 21963 MiB
2025/02/25 15:33:17.312, 43 %, 44 %, 23011 MiB
2025/02/25 15:33:17.312, 43 %, 44 %, 21963 MiB
2025/02/25 15:33:18.314, 49 %, 50 %, 23011 MiB
2025/02/25 15:33:18.315, 50 %, 51 %, 21963 MiB
2025/02/25 15:33:19.319, 49 %, 50 %, 23011 MiB
2025/02/25 15:33:19.319, 44 %, 45 %, 21963 MiB
2025/02/25 15:33:20.320, 50 %, 51 %, 23011 MiB
2025/02/25 15:33:20.321, 46 %, 48 %, 21963 MiB
2025/02/25 15:33:21.321, 50 %, 51 %, 23011 MiB
2025/02/25 15:33:21.322, 43 %, 44 %, 21963 MiB
2025/02/25 15:33:22.322, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:22.323, 44 %, 46 %, 21963 MiB
2025/02/25 15:33:23.324, 48 %, 49 %, 23011 MiB
2025/02/25 15:33:23.324, 48 %, 50 %, 21963 MiB
2025/02/25 15:33:24.325, 35 %, 36 %, 23011 MiB
2025/02/25 15:33:24.326, 37 %, 39 %, 21963 MiB
2025/02/25 15:33:25.326, 38 %, 40 %, 23011 MiB
2025/02/25 15:33:25.327, 37 %, 38 %, 21963 MiB
2025/02/25 15:33:26.327, 86 %, 34 %, 23011 MiB
2025/02/25 15:33:26.328, 1 %, 0 %, 21963 MiB
2025/02/25 15:33:27.329, 6 %, 0 %, 23011 MiB
2025/02/25 15:33:27.329, 82 %, 37 %, 21963 MiB
2025/02/25 15:33:28.330, 48 %, 49 %, 23011 MiB
2025/02/25 15:33:28.331, 48 %, 50 %, 21963 MiB
2025/02/25 15:33:29.332, 49 %, 50 %, 23011 MiB
2025/02/25 15:33:29.333, 48 %, 49 %, 21963 MiB
2025/02/25 15:33:30.334, 46 %, 47 %, 23011 MiB
2025/02/25 15:33:30.335, 44 %, 45 %, 21963 MiB
2025/02/25 15:33:31.336, 49 %, 50 %, 23011 MiB
2025/02/25 15:33:31.337, 47 %, 49 %, 21963 MiB
2025/02/25 15:33:32.337, 46 %, 47 %, 23011 MiB
2025/02/25 15:33:32.338, 50 %, 52 %, 21963 MiB
2025/02/25 15:33:33.339, 44 %, 45 %, 23011 MiB
2025/02/25 15:33:33.339, 50 %, 52 %, 21963 MiB
2025/02/25 15:33:34.340, 43 %, 43 %, 23011 MiB
2025/02/25 15:33:34.341, 49 %, 50 %, 21963 MiB
2025/02/25 15:33:35.341, 45 %, 47 %, 23011 MiB
2025/02/25 15:33:35.342, 51 %, 53 %, 21963 MiB
2025/02/25 15:33:36.342, 51 %, 52 %, 23011 MiB
2025/02/25 15:33:36.343, 46 %, 48 %, 21963 MiB
2025/02/25 15:33:37.344, 43 %, 44 %, 23011 MiB
2025/02/25 15:33:37.344, 48 %, 49 %, 21963 MiB
2025/02/25 15:33:38.345, 51 %, 53 %, 23011 MiB
2025/02/25 15:33:38.346, 43 %, 45 %, 21963 MiB
2025/02/25 15:33:39.347, 46 %, 48 %, 23011 MiB
2025/02/25 15:33:39.348, 50 %, 51 %, 21963 MiB
2025/02/25 15:33:40.349, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:40.350, 50 %, 52 %, 21963 MiB
2025/02/25 15:33:41.351, 46 %, 47 %, 23011 MiB
2025/02/25 15:33:41.352, 49 %, 51 %, 21963 MiB
2025/02/25 15:33:42.352, 50 %, 52 %, 23011 MiB
2025/02/25 15:33:42.353, 43 %, 45 %, 21963 MiB
2025/02/25 15:33:43.354, 43 %, 45 %, 23011 MiB
2025/02/25 15:33:43.354, 51 %, 53 %, 21963 MiB
2025/02/25 15:33:44.355, 50 %, 52 %, 23011 MiB
2025/02/25 15:33:44.356, 44 %, 46 %, 21963 MiB
2025/02/25 15:33:45.356, 44 %, 45 %, 23011 MiB
2025/02/25 15:33:45.357, 50 %, 52 %, 21963 MiB
2025/02/25 15:33:46.358, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:46.358, 49 %, 51 %, 21963 MiB
2025/02/25 15:33:47.359, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:47.360, 49 %, 51 %, 21963 MiB
2025/02/25 15:33:48.360, 45 %, 46 %, 23011 MiB
2025/02/25 15:33:48.361, 49 %, 51 %, 21963 MiB
2025/02/25 15:33:49.362, 47 %, 49 %, 23011 MiB
2025/02/25 15:33:49.363, 46 %, 47 %, 21963 MiB
2025/02/25 15:33:50.364, 48 %, 50 %, 23011 MiB
2025/02/25 15:33:50.370, 46 %, 48 %, 21963 MiB
2025/02/25 15:33:51.370, 46 %, 47 %, 23011 MiB
2025/02/25 15:33:51.371, 48 %, 50 %, 21963 MiB
2025/02/25 15:33:52.371, 48 %, 50 %, 23011 MiB
2025/02/25 15:33:52.372, 47 %, 48 %, 21963 MiB
2025/02/25 15:33:53.373, 47 %, 48 %, 23011 MiB
2025/02/25 15:33:53.373, 47 %, 49 %, 21963 MiB
2025/02/25 15:33:54.374, 47 %, 48 %, 23011 MiB
2025/02/25 15:33:54.374, 47 %, 49 %, 21963 MiB
2025/02/25 15:33:55.375, 47 %, 49 %, 23011 MiB
2025/02/25 15:33:55.376, 47 %, 49 %, 21963 MiB
2025/02/25 15:33:56.376, 47 %, 49 %, 23011 MiB
2025/02/25 15:33:56.377, 47 %, 49 %, 21963 MiB
2025/02/25 15:33:57.378, 48 %, 49 %, 23011 MiB
2025/02/25 15:33:57.378, 48 %, 50 %, 21963 MiB
2025/02/25 15:33:58.379, 46 %, 48 %, 23011 MiB
2025/02/25 15:33:58.379, 48 %, 50 %, 21963 MiB
2025/02/25 15:33:59.380, 46 %, 48 %, 23011 MiB
2025/02/25 15:33:59.381, 46 %, 48 %, 21963 MiB
2025/02/25 15:34:00.382, 48 %, 50 %, 23011 MiB
2025/02/25 15:34:00.383, 49 %, 51 %, 21963 MiB
2025/02/25 15:34:01.384, 48 %, 50 %, 23011 MiB
2025/02/25 15:34:01.386, 45 %, 47 %, 21963 MiB
2025/02/25 15:34:02.386, 45 %, 46 %, 23011 MiB
2025/02/25 15:34:02.387, 49 %, 52 %, 21963 MiB
2025/02/25 15:34:03.387, 44 %, 46 %, 23011 MiB
2025/02/25 15:34:03.388, 50 %, 52 %, 21963 MiB
2025/02/25 15:34:04.389, 44 %, 46 %, 23011 MiB
2025/02/25 15:34:04.389, 50 %, 52 %, 21963 MiB
2025/02/25 15:34:05.390, 43 %, 45 %, 23011 MiB
2025/02/25 15:34:05.391, 48 %, 50 %, 21963 MiB
2025/02/25 15:34:06.391, 49 %, 51 %, 23011 MiB
2025/02/25 15:34:06.392, 45 %, 47 %, 21963 MiB
2025/02/25 15:34:07.392, 50 %, 53 %, 23011 MiB
2025/02/25 15:34:07.393, 46 %, 48 %, 21963 MiB
2025/02/25 15:34:08.394, 43 %, 45 %, 23011 MiB
2025/02/25 15:34:08.395, 51 %, 53 %, 21963 MiB
2025/02/25 15:34:09.395, 50 %, 53 %, 23011 MiB
2025/02/25 15:34:09.396, 44 %, 46 %, 21963 MiB
2025/02/25 15:34:10.397, 42 %, 44 %, 23011 MiB
2025/02/25 15:34:10.398, 52 %, 54 %, 21963 MiB
2025/02/25 15:34:11.399, 48 %, 50 %, 23011 MiB
2025/02/25 15:34:11.400, 50 %, 52 %, 21963 MiB
2025/02/25 15:34:12.401, 49 %, 51 %, 23011 MiB
2025/02/25 15:34:12.402, 47 %, 49 %, 21963 MiB
2025/02/25 15:34:13.402, 47 %, 49 %, 23011 MiB
2025/02/25 15:34:13.403, 49 %, 51 %, 21963 MiB
2025/02/25 15:34:14.404, 43 %, 45 %, 23011 MiB
2025/02/25 15:34:14.404, 52 %, 55 %, 21963 MiB
2025/02/25 15:34:15.405, 41 %, 43 %, 23011 MiB
2025/02/25 15:34:15.406, 51 %, 54 %, 21963 MiB
2025/02/25 15:34:16.406, 48 %, 50 %, 23011 MiB
2025/02/25 15:34:16.407, 44 %, 46 %, 21963 MiB
2025/02/25 15:34:17.408, 57 %, 48 %, 23011 MiB
2025/02/25 15:34:17.408, 45 %, 48 %, 21963 MiB
2025/02/25 15:34:18.409, 24 %, 23 %, 23011 MiB
2025/02/25 15:34:18.410, 25 %, 25 %, 21963 MiB
2025/02/25 15:34:19.410, 27 %, 26 %, 23011 MiB
2025/02/25 15:34:19.411, 27 %, 26 %, 21963 MiB
2025/02/25 15:34:20.412, 26 %, 25 %, 23011 MiB
2025/02/25 15:34:20.412, 26 %, 25 %, 21963 MiB
2025/02/25 15:34:21.413, 24 %, 23 %, 23011 MiB
2025/02/25 15:34:21.414, 29 %, 28 %, 21963 MiB
2025/02/25 15:34:22.415, 28 %, 27 %, 23011 MiB
2025/02/25 15:34:22.416, 25 %, 25 %, 21963 MiB
2025/02/25 15:34:23.417, 29 %, 28 %, 23011 MiB
2025/02/25 15:34:23.418, 25 %, 24 %, 21963 MiB
2025/02/25 15:34:24.419, 24 %, 23 %, 23011 MiB
2025/02/25 15:34:24.419, 29 %, 28 %, 21963 MiB
2025/02/25 15:34:25.420, 30 %, 29 %, 23011 MiB
2025/02/25 15:34:25.421, 29 %, 29 %, 21963 MiB
2025/02/25 15:34:26.421, 38 %, 37 %, 23011 MiB
2025/02/25 15:34:26.422, 38 %, 38 %, 21963 MiB
2025/02/25 15:34:27.422, 38 %, 37 %, 23011 MiB
2025/02/25 15:34:27.423, 39 %, 39 %, 21963 MiB
2025/02/25 15:34:28.424, 30 %, 30 %, 23011 MiB
2025/02/25 15:34:28.425, 31 %, 31 %, 21963 MiB
2025/02/25 15:34:29.425, 39 %, 38 %, 23011 MiB
2025/02/25 15:34:29.426, 39 %, 39 %, 21963 MiB
2025/02/25 15:34:30.426, 39 %, 39 %, 23011 MiB
2025/02/25 15:34:30.427, 40 %, 40 %, 21963 MiB
2025/02/25 15:34:31.428, 37 %, 37 %, 23011 MiB
2025/02/25 15:34:31.428, 42 %, 42 %, 21963 MiB
2025/02/25 15:34:32.429, 41 %, 41 %, 23011 MiB
2025/02/25 15:34:32.430, 42 %, 42 %, 21963 MiB
2025/02/25 15:34:33.431, 46 %, 46 %, 23011 MiB
2025/02/25 15:34:33.432, 42 %, 43 %, 21963 MiB
2025/02/25 15:34:34.433, 43 %, 43 %, 23011 MiB
2025/02/25 15:34:34.434, 41 %, 42 %, 21963 MiB
2025/02/25 15:34:35.434, 47 %, 48 %, 23011 MiB
2025/02/25 15:34:35.435, 45 %, 46 %, 21963 MiB
2025/02/25 15:34:36.436, 42 %, 42 %, 23011 MiB
2025/02/25 15:34:36.436, 42 %, 43 %, 21963 MiB
2025/02/25 15:34:37.437, 38 %, 38 %, 23011 MiB
2025/02/25 15:34:37.438, 39 %, 40 %, 21963 MiB
2025/02/25 15:34:38.438, 43 %, 43 %, 23011 MiB
2025/02/25 15:34:38.439, 43 %, 44 %, 21963 MiB
2025/02/25 15:34:39.440, 45 %, 45 %, 23011 MiB
2025/02/25 15:34:39.440, 44 %, 45 %, 21963 MiB
2025/02/25 15:34:40.441, 44 %, 44 %, 23011 MiB
2025/02/25 15:34:40.442, 46 %, 47 %, 21963 MiB
2025/02/25 15:34:41.443, 44 %, 45 %, 23011 MiB
2025/02/25 15:34:41.443, 45 %, 46 %, 21963 MiB
2025/02/25 15:34:42.444, 46 %, 47 %, 23011 MiB
2025/02/25 15:34:42.445, 46 %, 47 %, 21963 MiB
2025/02/25 15:34:43.446, 41 %, 42 %, 23011 MiB
2025/02/25 15:34:43.447, 42 %, 43 %, 21963 MiB
2025/02/25 15:34:44.448, 45 %, 46 %, 23011 MiB
2025/02/25 15:34:44.449, 46 %, 47 %, 21963 MiB
2025/02/25 15:34:45.450, 44 %, 44 %, 23011 MiB
2025/02/25 15:34:45.451, 42 %, 43 %, 21963 MiB
2025/02/25 15:34:46.451, 46 %, 47 %, 23011 MiB
2025/02/25 15:34:46.452, 46 %, 47 %, 21963 MiB
2025/02/25 15:34:47.452, 47 %, 48 %, 23011 MiB
2025/02/25 15:34:47.453, 47 %, 49 %, 21963 MiB
2025/02/25 15:34:48.454, 44 %, 45 %, 23011 MiB
2025/02/25 15:34:48.455, 45 %, 47 %, 21963 MiB
2025/02/25 15:34:49.455, 42 %, 43 %, 23011 MiB
2025/02/25 15:34:49.456, 42 %, 44 %, 21963 MiB
2025/02/25 15:34:50.456, 44 %, 45 %, 23011 MiB
2025/02/25 15:34:50.457, 42 %, 43 %, 21963 MiB
2025/02/25 15:34:51.458, 46 %, 47 %, 23011 MiB
2025/02/25 15:34:51.458, 48 %, 50 %, 21963 MiB
2025/02/25 15:34:52.459, 38 %, 38 %, 23011 MiB
2025/02/25 15:34:52.460, 39 %, 40 %, 21963 MiB
2025/02/25 15:34:53.460, 39 %, 40 %, 23011 MiB
2025/02/25 15:34:53.461, 32 %, 33 %, 21963 MiB
2025/02/25 15:34:54.462, 34 %, 34 %, 23011 MiB
2025/02/25 15:34:54.463, 40 %, 41 %, 21963 MiB
2025/02/25 15:34:55.464, 40 %, 41 %, 23011 MiB
2025/02/25 15:34:55.465, 35 %, 36 %, 21963 MiB
2025/02/25 15:34:56.466, 42 %, 43 %, 23011 MiB
2025/02/25 15:34:56.466, 44 %, 46 %, 21963 MiB
